method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax,0,186,0.10333333333333342,4434,4409,25,0,0,0
Softmax,0,187,0.10388888888888897,4434,4409,25,0,0,0
Softmax,0,188,0.10444444444444453,4545,4520,25,111,111,0
Softmax,0,189,0.1050000000000001,4545,4520,25,0,0,0
Softmax,0,190,0.10555555555555565,4545,4520,25,0,0,0
Softmax,0,191,0.10611111111111121,4765,4740,25,220,220,0
Softmax,0,192,0.10666666666666677,4765,4740,25,0,0,0
Softmax,0,193,0.10722222222222233,4765,4740,25,0,0,0
Softmax,0,194,0.10777777777777789,4820,4795,25,55,55,0
Softmax,0,195,0.10833333333333345,4820,4795,25,0,0,0
Softmax,0,196,0.10888888888888901,4820,4795,25,0,0,0
Softmax,0,197,0.10944444444444457,4820,4795,25,0,0,0
Softmax,0,198,0.11000000000000013,4820,4795,25,0,0,0
Softmax,0,199,0.11055555555555568,4820,4795,25,0,0,0
Softmax,0,200,0.11111111111111124,4845,4820,25,25,25,0
Softmax,0,201,0.1116666666666668,4845,4820,25,0,0,0
Softmax,0,202,0.11222222222222236,4845,4820,25,0,0,0
Softmax,0,203,0.11277777777777792,4845,4820,25,0,0,0
Softmax,0,204,0.11333333333333348,4845,4820,25,0,0,0
Softmax,0,205,0.11388888888888904,4845,4820,25,0,0,0
Softmax,0,206,0.1144444444444446,4905,4872,33,60,52,8
Softmax,0,207,0.11500000000000016,4951,4918,33,46,46,0
Softmax,0,208,0.11555555555555572,4951,4918,33,0,0,0
Softmax,0,209,0.11611111111111128,4999,4966,33,48,48,0
Softmax,0,210,0.11666666666666684,4999,4966,33,0,0,0
Softmax,0,211,0.1172222222222224,5076,5043,33,77,77,0
Softmax,0,212,0.11777777777777795,5100,5067,263,24,24,230
Softmax,0,213,0.11833333333333351,5100,5067,263,0,0,0
Softmax,0,214,0.11888888888888907,5100,5067,263,0,0,0
Softmax,0,215,0.11944444444444463,5107,5074,263,7,7,0
Softmax,0,216,0.12000000000000019,5257,5224,263,150,150,0
Softmax,0,217,0.12055555555555575,5257,5224,263,0,0,0
Softmax,0,218,0.12111111111111131,5257,5224,263,0,0,0
Softmax,0,219,0.12166666666666687,5257,5224,263,0,0,0
Softmax,0,220,0.12222222222222243,5413,5380,263,156,156,0
Softmax,0,221,0.12277777777777799,5413,5380,263,0,0,0
Softmax,0,222,0.12333333333333354,5413,5380,263,0,0,0
Softmax,0,223,0.1238888888888891,5413,5380,263,0,0,0
Softmax,0,224,0.12444444444444466,5413,5380,263,0,0,0
Softmax,0,225,0.12500000000000022,5413,5380,263,0,0,0
Softmax,0,226,0.12555555555555578,5413,5380,263,0,0,0
Softmax,0,227,0.12611111111111134,5484,5451,263,71,71,0
Softmax,0,228,0.1266666666666669,5484,5451,263,0,0,0
Softmax,0,229,0.12722222222222246,5535,5502,263,51,51,0
Softmax,0,230,0.12777777777777802,5535,5502,263,0,0,0
Softmax,0,231,0.12833333333333358,5535,5502,263,0,0,0
Softmax,0,232,0.12888888888888914,5535,5502,263,0,0,0
Softmax,0,233,0.1294444444444447,5535,5502,263,0,0,0
Softmax,0,234,0.13000000000000025,5535,5502,263,0,0,0
Softmax,0,235,0.1305555555555558,5535,5502,263,0,0,0
Softmax,0,236,0.13111111111111137,5585,5552,263,50,50,0
Softmax,0,237,0.13166666666666693,5585,5552,263,0,0,0
Softmax,0,238,0.1322222222222225,5603,5570,263,18,18,0
Softmax,0,239,0.13277777777777805,5603,5570,263,0,0,0
Softmax,0,240,0.1333333333333336,5672,5639,263,69,69,0
Softmax,0,241,0.13388888888888917,5784,5751,263,112,112,0
Softmax,0,242,0.13444444444444473,5870,5837,263,86,86,0
Softmax,0,243,0.1350000000000003,5870,5837,263,0,0,0
Softmax,0,244,0.13555555555555585,5951,5885,296,81,48,33
Softmax,0,245,0.1361111111111114,5951,5885,296,0,0,0
Softmax,0,246,0.13666666666666696,5968,5902,296,17,17,0
Softmax,0,247,0.13722222222222252,5968,5902,296,0,0,0
Softmax,0,248,0.13777777777777808,6050,5984,296,82,82,0
Softmax,0,249,0.13833333333333364,6088,6022,296,38,38,0
Softmax,0,250,0.1388888888888892,6088,6022,296,0,0,0
Softmax,0,251,0.13944444444444476,6088,6022,296,0,0,0
Softmax,0,252,0.14000000000000032,6088,6022,296,0,0,0
Softmax,0,253,0.14055555555555588,6131,6065,296,43,43,0
Softmax,0,254,0.14111111111111144,6227,6161,296,96,96,0
Softmax,0,255,0.141666666666667,6227,6161,296,0,0,0
Softmax,0,256,0.14222222222222256,6227,6161,296,0,0,0
Softmax,0,257,0.14277777777777811,6227,6161,296,0,0,0
Softmax,0,258,0.14333333333333367,6227,6161,296,0,0,0
Softmax,0,259,0.14388888888888923,6281,6215,296,54,54,0
Softmax,0,260,0.1444444444444448,6281,6215,296,0,0,0
Softmax,0,261,0.14500000000000035,6281,6215,296,0,0,0
Softmax,0,262,0.1455555555555559,6281,6215,296,0,0,0
Softmax,0,263,0.14611111111111147,6281,6215,296,0,0,0
Softmax,0,264,0.14666666666666703,6369,6303,296,88,88,0
Softmax,0,265,0.1472222222222226,6369,6303,296,0,0,0
Softmax,0,266,0.14777777777777815,6369,6303,296,0,0,0
