method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
DQN-Pure,0,161,0.08944444444444444,6656,6656,0,0,0,0
DQN-Pure,0,162,0.09,6740,6740,0,84,84,0
DQN-Pure,0,163,0.09055555555555556,6740,6740,0,0,0,0
DQN-Pure,0,164,0.09111111111111111,6740,6740,0,0,0,0
DQN-Pure,0,165,0.09166666666666667,6740,6740,0,0,0,0
DQN-Pure,0,166,0.09222222222222223,6740,6740,0,0,0,0
DQN-Pure,0,167,0.09277777777777779,6922,6922,0,182,182,0
DQN-Pure,0,168,0.09333333333333335,6922,6922,0,0,0,0
DQN-Pure,0,169,0.09388888888888891,6922,6922,0,0,0,0
DQN-Pure,0,170,0.09444444444444447,6922,6922,0,0,0,0
DQN-Pure,0,171,0.09500000000000003,6922,6922,0,0,0,0
DQN-Pure,0,172,0.09555555555555559,6922,6922,0,0,0,0
DQN-Pure,0,173,0.09611111111111115,6922,6922,0,0,0,0
DQN-Pure,0,174,0.0966666666666667,7098,7098,0,176,176,0
DQN-Pure,0,175,0.09722222222222227,7252,7252,0,154,154,0
DQN-Pure,0,176,0.09777777777777782,7350,7350,0,98,98,0
DQN-Pure,0,177,0.09833333333333338,7350,7350,0,0,0,0
DQN-Pure,0,178,0.09888888888888894,7350,7350,0,0,0,0
DQN-Pure,0,179,0.0994444444444445,7464,7464,0,114,114,0
DQN-Pure,0,180,0.10000000000000006,7464,7464,0,0,0,0
DQN-Pure,0,181,0.10055555555555562,7464,7464,0,0,0,0
DQN-Pure,0,182,0.10111111111111118,7464,7464,0,0,0,0
DQN-Pure,0,183,0.10166666666666674,7579,7579,0,115,115,0
DQN-Pure,0,184,0.1022222222222223,7579,7579,0,0,0,0
DQN-Pure,0,185,0.10277777777777786,7579,7579,0,0,0,0
DQN-Pure,0,186,0.10333333333333342,7579,7579,0,0,0,0
DQN-Pure,0,187,0.10388888888888897,7579,7579,0,0,0,0
DQN-Pure,0,188,0.10444444444444453,7579,7579,0,0,0,0
DQN-Pure,0,189,0.1050000000000001,7672,7672,0,93,93,0
DQN-Pure,0,190,0.10555555555555565,7672,7672,0,0,0,0
DQN-Pure,0,191,0.10611111111111121,7672,7672,0,0,0,0
DQN-Pure,0,192,0.10666666666666677,7672,7672,0,0,0,0
DQN-Pure,0,193,0.10722222222222233,7672,7672,0,0,0,0
DQN-Pure,0,194,0.10777777777777789,7672,7672,0,0,0,0
DQN-Pure,0,195,0.10833333333333345,7672,7672,0,0,0,0
DQN-Pure,0,196,0.10888888888888901,7744,7744,0,72,72,0
DQN-Pure,0,197,0.10944444444444457,7891,7891,0,147,147,0
DQN-Pure,0,198,0.11000000000000013,7891,7891,0,0,0,0
DQN-Pure,0,199,0.11055555555555568,7891,7891,0,0,0,0
DQN-Pure,0,200,0.11111111111111124,7891,7891,0,0,0,0
DQN-Pure,0,201,0.1116666666666668,7891,7891,0,0,0,0
