method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax-AC,0,212,0.11777777777777795,6904,6904,0,0,0,0
Softmax-AC,0,213,0.11833333333333351,6904,6904,0,0,0,0
Softmax-AC,0,214,0.11888888888888907,6904,6904,0,0,0,0
Softmax-AC,0,215,0.11944444444444463,7004,7004,0,100,100,0
Softmax-AC,0,216,0.12000000000000019,7004,7004,0,0,0,0
Softmax-AC,0,217,0.12055555555555575,7004,7004,0,0,0,0
Softmax-AC,0,218,0.12111111111111131,7004,7004,0,0,0,0
Softmax-AC,0,219,0.12166666666666687,7004,7004,0,0,0,0
Softmax-AC,0,220,0.12222222222222243,7004,7004,0,0,0,0
Softmax-AC,0,221,0.12277777777777799,7004,7004,0,0,0,0
Softmax-AC,0,222,0.12333333333333354,7004,7004,0,0,0,0
Softmax-AC,0,223,0.1238888888888891,7004,7004,0,0,0,0
Softmax-AC,0,224,0.12444444444444466,7004,7004,0,0,0,0
Softmax-AC,0,225,0.12500000000000022,7004,7004,0,0,0,0
Softmax-AC,0,226,0.12555555555555578,7080,7080,0,76,76,0
Softmax-AC,0,227,0.12611111111111134,7217,7217,0,137,137,0
Softmax-AC,0,228,0.1266666666666669,7217,7217,0,0,0,0
Softmax-AC,0,229,0.12722222222222246,7217,7217,0,0,0,0
Softmax-AC,0,230,0.12777777777777802,7217,7217,0,0,0,0
Softmax-AC,0,231,0.12833333333333358,7217,7217,0,0,0,0
Softmax-AC,0,232,0.12888888888888914,7217,7217,0,0,0,0
Softmax-AC,0,233,0.1294444444444447,7217,7217,0,0,0,0
Softmax-AC,0,234,0.13000000000000025,7217,7217,0,0,0,0
Softmax-AC,0,235,0.1305555555555558,7311,7311,0,94,94,0
Softmax-AC,0,236,0.13111111111111137,7361,7361,0,50,50,0
Softmax-AC,0,237,0.13166666666666693,7437,7437,0,76,76,0
Softmax-AC,0,238,0.1322222222222225,7437,7437,0,0,0,0
Softmax-AC,0,239,0.13277777777777805,7437,7437,0,0,0,0
Softmax-AC,0,240,0.1333333333333336,7468,7468,0,31,31,0
Softmax-AC,0,241,0.13388888888888917,7468,7468,0,0,0,0
Softmax-AC,0,242,0.13444444444444473,7468,7468,0,0,0,0
Softmax-AC,0,243,0.1350000000000003,7468,7468,0,0,0,0
Softmax-AC,0,244,0.13555555555555585,7468,7468,0,0,0,0
Softmax-AC,0,245,0.1361111111111114,7669,7669,0,201,201,0
Softmax-AC,0,246,0.13666666666666696,7706,7706,0,37,37,0
Softmax-AC,0,247,0.13722222222222252,7706,7706,0,0,0,0
Softmax-AC,0,248,0.13777777777777808,7706,7706,0,0,0,0
Softmax-AC,0,249,0.13833333333333364,7801,7801,0,95,95,0
Softmax-AC,0,250,0.1388888888888892,7801,7801,0,0,0,0
Softmax-AC,0,251,0.13944444444444476,7801,7801,0,0,0,0
Softmax-AC,0,252,0.14000000000000032,7801,7801,0,0,0,0
Softmax-AC,0,253,0.14055555555555588,7801,7801,0,0,0,0
Softmax-AC,0,254,0.14111111111111144,7801,7801,0,0,0,0
Softmax-AC,0,255,0.141666666666667,7801,7801,0,0,0,0
Softmax-AC,0,256,0.14222222222222256,7922,7922,0,121,121,0
